image_id,image_path,participant_id,source_dataset,split,label
img_001717,data/external/affectnet-dataset/train/angry/image0016669.jpg,img_001717,affectnet,train,angry
img_001718,data/external/affectnet-dataset/train/angry/image0016725.jpg,img_001718,affectnet,final_test,angry
img_001719,data/external/affectnet-dataset/train/angry/image0016730.jpg,img_001719,affectnet,train,angry
img_001720,data/external/affectnet-dataset/train/angry/image0016740.jpg,img_001720,affectnet,train,angry
img_001721,data/external/affectnet-dataset/train/angry/image0016755.jpg,img_001721,affectnet,final_test,angry
img_001722,data/external/affectnet-dataset/train/angry/image0016759.jpg,img_001722,affectnet,test,angry
img_001723,data/external/affectnet-dataset/train/angry/image0016779.jpg,img_001723,affectnet,train,angry
img_001724,data/external/affectnet-dataset/train/angry/image0016809.jpg,img_001724,affectnet,train,angry
img_001725,data/external/affectnet-dataset/train/angry/image0016827.jpg,img_001725,affectnet,care_dev,angry
img_001726,data/external/affectnet-dataset/train/angry/image0016852.jpg,img_001726,affectnet,val,angry
img_001727,data/external/affectnet-dataset/train/angry/image0016917.jpg,img_001727,affectnet,final_test,angry
img_001728,data/external/affectnet-dataset/train/angry/image0016936.jpg,img_001728,affectnet,train,angry
img_001729,data/external/affectnet-dataset/train/angry/image0016976.jpg,img_001729,affectnet,final_test,angry
img_001730,data/external/affectnet-dataset/train/angry/image0016981.jpg,img_001730,affectnet,care_dev,angry
img_001731,data/external/affectnet-dataset/train/angry/image0016997.jpg,img_001731,affectnet,test,angry
img_001732,data/external/affectnet-dataset/train/angry/image0017007.jpg,img_001732,affectnet,test,angry
img_001733,data/external/affectnet-dataset/train/angry/image0017015.jpg,img_001733,affectnet,final_test,angry
img_001734,data/external/affectnet-dataset/train/angry/image0017016.jpg,img_001734,affectnet,final_test,angry
img_001735,data/external/affectnet-dataset/train/angry/image0017056.jpg,img_001735,affectnet,final_test,angry
img_001736,data/external/affectnet-dataset/train/angry/image0017063.jpg,img_001736,affectnet,final_test,angry
img_001737,data/external/affectnet-dataset/train/angry/image0017125.jpg,img_001737,affectnet,final_test,angry
img_001738,data/external/affectnet-dataset/train/angry/image0017133.jpg,img_001738,affectnet,final_test,angry
img_001739,data/external/affectnet-dataset/train/angry/image0017141.jpg,img_001739,affectnet,test,angry
img_001740,data/external/affectnet-dataset/train/angry/image0017186.jpg,img_001740,affectnet,test,angry
img_001741,data/external/affectnet-dataset/train/angry/image0017191.jpg,img_001741,affectnet,care_dev,angry
img_001742,data/external/affectnet-dataset/train/angry/image0017209.jpg,img_001742,affectnet,val,angry
img_001743,data/external/affectnet-dataset/train/angry/image0017219.jpg,img_001743,affectnet,final_test,angry
img_001744,data/external/affectnet-dataset/train/angry/image0017225.jpg,img_001744,affectnet,train,angry
img_001745,data/external/affectnet-dataset/train/angry/image0017235.jpg,img_001745,affectnet,train,angry
img_001746,data/external/affectnet-dataset/train/angry/image0017334.jpg,img_001746,affectnet,final_test,angry
img_001747,data/external/affectnet-dataset/train/angry/image0017340.jpg,img_001747,affectnet,final_test,angry
img_001748,data/external/affectnet-dataset/train/angry/image0017342.jpg,img_001748,affectnet,val,angry
img_001749,data/external/affectnet-dataset/train/angry/image0017344.jpg,img_001749,affectnet,test,angry
img_001750,data/external/affectnet-dataset/train/angry/image0017366.jpg,img_001750,affectnet,care_dev,angry
img_001751,data/external/affectnet-dataset/train/angry/image0017373.jpg,img_001751,affectnet,train,angry
img_001752,data/external/affectnet-dataset/train/angry/image0017378.jpg,img_001752,affectnet,final_test,angry
img_001753,data/external/affectnet-dataset/train/angry/image0017410.jpg,img_001753,affectnet,train,angry
img_001754,data/external/affectnet-dataset/train/angry/image0017443.jpg,img_001754,affectnet,final_test,angry
img_001755,data/external/affectnet-dataset/train/angry/image0017469.jpg,img_001755,affectnet,test,angry
img_001756,data/external/affectnet-dataset/train/angry/image0017478.jpg,img_001756,affectnet,final_test,angry
img_001757,data/external/affectnet-dataset/train/angry/image0017479.jpg,img_001757,affectnet,final_test,angry
img_001758,data/external/affectnet-dataset/train/angry/image0017488.jpg,img_001758,affectnet,train,angry
img_001759,data/external/affectnet-dataset/train/angry/image0017492.jpg,img_001759,affectnet,train,angry
img_001760,data/external/affectnet-dataset/train/angry/image0017495.jpg,img_001760,affectnet,care_dev,angry
img_001761,data/external/affectnet-dataset/train/angry/image0017534.jpg,img_001761,affectnet,test,angry
img_001762,data/external/affectnet-dataset/train/angry/image0017536.jpg,img_001762,affectnet,train,angry
img_001763,data/external/affectnet-dataset/train/angry/image0017540.jpg,img_001763,affectnet,test,angry
img_001764,data/external/affectnet-dataset/train/angry/image0017541.jpg,img_001764,affectnet,train,angry
img_001765,data/external/affectnet-dataset/train/angry/image0017546.jpg,img_001765,affectnet,final_test,angry
img_001766,data/external/affectnet-dataset/train/angry/image0017553.jpg,img_001766,affectnet,train,angry
img_001767,data/external/affectnet-dataset/train/angry/image0017582.jpg,img_001767,affectnet,test,angry
img_001768,data/external/affectnet-dataset/train/angry/image0017600.jpg,img_001768,affectnet,test,angry
img_001769,data/external/affectnet-dataset/train/angry/image0017641.jpg,img_001769,affectnet,test,angry
img_001770,data/external/affectnet-dataset/train/angry/image0017649.jpg,img_001770,affectnet,train,angry
img_001771,data/external/affectnet-dataset/train/angry/image0017670.jpg,img_001771,affectnet,train,angry
img_001772,data/external/affectnet-dataset/train/angry/image0017671.jpg,img_001772,affectnet,train,angry
img_001773,data/external/affectnet-dataset/train/angry/image0017674.jpg,img_001773,affectnet,test,angry
img_001774,data/external/affectnet-dataset/train/angry/image0017681.jpg,img_001774,affectnet,train,angry
img_001775,data/external/affectnet-dataset/train/angry/image0017687.jpg,img_001775,affectnet,val,angry
img_001776,data/external/affectnet-dataset/train/angry/image0017694.jpg,img_001776,affectnet,final_test,angry
img_001777,data/external/affectnet-dataset/train/angry/image0017712.jpg,img_001777,affectnet,val,angry
img_001778,data/external/affectnet-dataset/train/angry/image0017721.jpg,img_001778,affectnet,val,angry
img_001779,data/external/affectnet-dataset/train/angry/image0017727.jpg,img_001779,affectnet,train,angry
img_001780,data/external/affectnet-dataset/train/angry/image0017731.jpg,img_001780,affectnet,val,angry
img_001781,data/external/affectnet-dataset/train/angry/image0017750.jpg,img_001781,affectnet,test,angry
img_001782,data/external/affectnet-dataset/train/angry/image0017760.jpg,img_001782,affectnet,train,angry
img_001783,data/external/affectnet-dataset/train/angry/image0017765.jpg,img_001783,affectnet,train,angry
img_001784,data/external/affectnet-dataset/train/angry/image0017782.jpg,img_001784,affectnet,val,angry
img_001785,data/external/affectnet-dataset/train/angry/image0017793.jpg,img_001785,affectnet,train,angry
img_001786,data/external/affectnet-dataset/train/angry/image0017811.jpg,img_001786,affectnet,test,angry
img_001787,data/external/affectnet-dataset/train/angry/image0017830.jpg,img_001787,affectnet,final_test,angry
img_001788,data/external/affectnet-dataset/train/angry/image0017831.jpg,img_001788,affectnet,care_dev,angry
img_001789,data/external/affectnet-dataset/train/angry/image0017840.jpg,img_001789,affectnet,train,angry
img_001790,data/external/affectnet-dataset/train/angry/image0017844.jpg,img_001790,affectnet,val,angry
img_001791,data/external/affectnet-dataset/train/angry/image0017911.jpg,img_001791,affectnet,val,angry
img_001792,data/external/affectnet-dataset/train/angry/image0017914.jpg,img_001792,affectnet,care_dev,angry
img_001793,data/external/affectnet-dataset/train/angry/image0017917.jpg,img_001793,affectnet,train,angry
img_001794,data/external/affectnet-dataset/train/angry/image0017931.jpg,img_001794,affectnet,final_test,angry
img_001795,data/external/affectnet-dataset/train/angry/image0017943.jpg,img_001795,affectnet,care_dev,angry
img_001796,data/external/affectnet-dataset/train/angry/image0017949.jpg,img_001796,affectnet,final_test,angry
img_001797,data/external/affectnet-dataset/train/angry/image0017956.jpg,img_001797,affectnet,train,angry
img_001798,data/external/affectnet-dataset/train/angry/image0017967.jpg,img_001798,affectnet,care_dev,angry
img_001799,data/external/affectnet-dataset/train/angry/image0017975.jpg,img_001799,affectnet,train,angry
img_001800,data/external/affectnet-dataset/train/angry/image0017986.jpg,img_001800,affectnet,train,angry
img_001801,data/external/affectnet-dataset/train/angry/image0017987.jpg,img_001801,affectnet,care_dev,angry
img_001802,data/external/affectnet-dataset/train/angry/image0017988.jpg,img_001802,affectnet,test,angry
img_001803,data/external/affectnet-dataset/train/angry/image0017999.jpg,img_001803,affectnet,final_test,angry
img_001804,data/external/affectnet-dataset/train/angry/image0018002.jpg,img_001804,affectnet,train,angry
img_001805,data/external/affectnet-dataset/train/angry/image0018010.jpg,img_001805,affectnet,val,angry
img_001806,data/external/affectnet-dataset/train/angry/image0018019.jpg,img_001806,affectnet,final_test,angry
img_001807,data/external/affectnet-dataset/train/angry/image0018025.jpg,img_001807,affectnet,train,angry
img_001808,data/external/affectnet-dataset/train/angry/image0018031.jpg,img_001808,affectnet,test,angry
img_001809,data/external/affectnet-dataset/train/angry/image0018051.jpg,img_001809,affectnet,test,angry
img_001810,data/external/affectnet-dataset/train/angry/image0018054.jpg,img_001810,affectnet,final_test,angry
img_001811,data/external/affectnet-dataset/train/angry/image0018074.jpg,img_001811,affectnet,final_test,angry
img_001812,data/external/affectnet-dataset/train/angry/image0018076.jpg,img_001812,affectnet,train,angry
img_001813,data/external/affectnet-dataset/train/angry/image0018095.jpg,img_001813,affectnet,train,angry
img_001814,data/external/affectnet-dataset/train/angry/image0018096.jpg,img_001814,affectnet,test,angry
img_001815,data/external/affectnet-dataset/train/angry/image0018109.jpg,img_001815,affectnet,train,angry
img_001816,data/external/affectnet-dataset/train/angry/image0018132.jpg,img_001816,affectnet,final_test,angry
img_001817,data/external/affectnet-dataset/train/angry/image0018142.jpg,img_001817,affectnet,val,angry
img_001818,data/external/affectnet-dataset/train/angry/image0018144.jpg,img_001818,affectnet,care_dev,angry
img_001819,data/external/affectnet-dataset/train/angry/image0018145.jpg,img_001819,affectnet,train,angry
img_001820,data/external/affectnet-dataset/train/angry/image0018175.jpg,img_001820,affectnet,train,angry
img_001821,data/external/affectnet-dataset/train/angry/image0018205.jpg,img_001821,affectnet,care_dev,angry
img_001822,data/external/affectnet-dataset/train/angry/image0018244.jpg,img_001822,affectnet,train,angry
img_001823,data/external/affectnet-dataset/train/angry/image0018261.jpg,img_001823,affectnet,care_dev,angry
img_001824,data/external/affectnet-dataset/train/angry/image0018263.jpg,img_001824,affectnet,train,angry
img_001825,data/external/affectnet-dataset/train/angry/image0018271.jpg,img_001825,affectnet,final_test,angry
img_001826,data/external/affectnet-dataset/train/angry/image0018276.jpg,img_001826,affectnet,train,angry
img_001827,data/external/affectnet-dataset/train/angry/image0018297.jpg,img_001827,affectnet,val,angry
img_001828,data/external/affectnet-dataset/train/angry/image0018311.jpg,img_001828,affectnet,final_test,angry
img_001829,data/external/affectnet-dataset/train/angry/image0018323.jpg,img_001829,affectnet,care_dev,angry
img_001830,data/external/affectnet-dataset/train/angry/image0018327.jpg,img_001830,affectnet,care_dev,angry
img_001831,data/external/affectnet-dataset/train/angry/image0018345.jpg,img_001831,affectnet,train,angry
img_001832,data/external/affectnet-dataset/train/angry/image0018362.jpg,img_001832,affectnet,final_test,angry
img_001833,data/external/affectnet-dataset/train/angry/image0018376.jpg,img_001833,affectnet,care_dev,angry
img_001834,data/external/affectnet-dataset/train/angry/image0018397.jpg,img_001834,affectnet,train,angry
img_001835,data/external/affectnet-dataset/train/angry/image0018406.jpg,img_001835,affectnet,test,angry
img_001836,data/external/affectnet-dataset/train/angry/image0018408.jpg,img_001836,affectnet,care_dev,angry
img_001837,data/external/affectnet-dataset/train/angry/image0018425.jpg,img_001837,affectnet,final_test,angry
img_001838,data/external/affectnet-dataset/train/angry/image0018449.jpg,img_001838,affectnet,final_test,angry
img_001839,data/external/affectnet-dataset/train/angry/image0018478.jpg,img_001839,affectnet,care_dev,angry
img_001840,data/external/affectnet-dataset/train/angry/image0018482.jpg,img_001840,affectnet,train,angry
img_001841,data/external/affectnet-dataset/train/angry/image0018493.jpg,img_001841,affectnet,train,angry
img_001842,data/external/affectnet-dataset/train/angry/image0018499.jpg,img_001842,affectnet,final_test,angry
img_001843,data/external/affectnet-dataset/train/angry/image0018522.jpg,img_001843,affectnet,final_test,angry
img_001844,data/external/affectnet-dataset/train/angry/image0018544.jpg,img_001844,affectnet,test,angry
img_001845,data/external/affectnet-dataset/train/angry/image0018606.jpg,img_001845,affectnet,train,angry
img_001846,data/external/affectnet-dataset/train/angry/image0018611.jpg,img_001846,affectnet,test,angry
img_001847,data/external/affectnet-dataset/train/angry/image0018618.jpg,img_001847,affectnet,train,angry
img_001848,data/external/affectnet-dataset/train/angry/image0018628.jpg,img_001848,affectnet,train,angry
img_001849,data/external/affectnet-dataset/train/angry/image0018648.jpg,img_001849,affectnet,care_dev,angry
